tipoLampara,tipoLuminaria,tipoVia,calle,numeroCalle,codigo,distrito,barrio,Longitude,Latitude
LBE003,DESCARGA,CALLE,DE MESENA,101,11112638,Ciudad Lineal,9,443621,11780000000,4480514,68560000000
LBE003,DESCARGA,CALLE,DE MESENA,103,31047299,Ciudad Lineal,9,443612,27240000000,4480558,41420000000
LBE003,DESCARGA,CALLE,DE MESENA,109,11112654,Ciudad Lineal,9,443591,75500000000,4480649,97060000000
LBE003,DESCARGA,CALLE,DE MESENA,105,11112615,Ciudad Lineal,9,443602,70920000000,4480600,90180000000
LBE003,DESCARGA,CALLE,DE JULIO DANVILA,12,11112494,Ciudad Lineal,9,443650,58110000000,4480364,75160000000
LBE003,DESCARGA,CALLE,DE RAMON FORT,16,11112619,Ciudad Lineal,9,443631,63000000000,4480460,54440000000
LBE003,DESCARGA,CALLE,DE MESENA,97,20039190,Ciudad Lineal,9,443640,33960000000,4480416,87480000000
LBE003,DESCARGA,CALLE,DE MESENA,109,11112654,Ciudad Lineal,9,443596,91800000000,4480627,43340000000
LBE003,DESCARGA,CALLE,DE AÑASTRO,5,11112541,Ciudad Lineal,9,443739,95970000000,4479913,22320000000
LBE003,DESCARGA,CALLE,DE MESENA,67,31047526,Ciudad Lineal,9,443729,63380000000,4479963,02060000000
LBE003,DESCARGA,CALLE,DE MESENA,85,11112499,Ciudad Lineal,9,443659,98970000000,4480317,43180000000
LBE003,DESCARGA,CALLE,DE MESENA,69,11112535,Ciudad Lineal,9,443717,55410000000,4480024,37090000000
LBE003,DESCARGA,CALLE,DE AÑASTRO,5,11112540,Ciudad Lineal,9,443737,06090000000,4479865,40820000000
LBE003,DESCARGA,CALLE,DE GOMEZ HEMANS,17,31030678,Ciudad Lineal,9,443669,22130000000,4480270,81860000000
LBE003,DESCARGA,CALLE,DE MESENA,73,11112529,Ciudad Lineal,9,443697,72990000000,4480126,40940000000
LBE003,DESCARGA,CALLE,DE AÑASTRO,5,11112540,Ciudad Lineal,9,443746,61280000000,4479878,85670000000
LBE003,DESCARGA,CALLE,DE MESENA,103,31047299,Ciudad Lineal,9,443628,29600000000,4480566,56940000000
LBE003,DESCARGA,CALLE,DE MESENA,103,31047299,Ciudad Lineal,9,443627,74650000000,4480538,16250000000
LBE003,DESCARGA,CALLE,DE MESENA,97,20039190,Ciudad Lineal,9,443645,65710000000,4480446,20450000000
LBE002,DESCARGA,CALLE,DEL ARTE,13,11112731,Ciudad Lineal,9,442998,63050000000,4481449,86810000000
LBE002,DESCARGA,CALLE,DE CALERUEGA,64,20133339,Ciudad Lineal,9,443147,42170000000,4481494,20220000000
GLED001,LED,CALLE,DE CALERUEGA,65,11112721,Ciudad Lineal,9,443110,45720000000,4481519,59630000000
